SecurityId,Price,AsOfDate
GOOGL,236.63,03/18/2022 03:13:49
AMZN,728.64,06/26/2021 07:48:37
AAPL,193.04,06/05/2022 22:00:53
AMZN,930.03,07/13/2023 05:02:18
FB,621.21,11/26/2020 13:43:56
AAPL,28.32,04/14/2021 04:52:55
MSFT,743.44,02/27/2021 10:53:07
FB,978.71,04/07/2023 03:59:40
AMZN,145.90,04/09/2021 14:57:54
AAPL,359.93,08/02/2021 00:21:13
GOOGL,871.62,10/16/2022 22:53:29
AMZN,454.08,09/19/2022 20:45:42
FB,674.85,10/27/2020 04:20:02
AAPL,368.75,04/26/2022 23:09:48
AAPL,415.82,06/18/2023 09:26:59
AAPL,531.56,04/14/2021 08:07:55
AAPL,451.30,10/05/2021 01:08:36
MSFT,765.68,10/17/2022 16:33:04
AMZN,885.15,09/12/2023 12:52:54
AMZN,92.98,07/02/2022 02:23:09
GOOGL,698.61,01/04/2021 01:34:07
MSFT,348.95,07/08/2023 22:26:57
FB,749.34,10/24/2020 16:58:51
MSFT,88.32,02/15/2021 22:21:32
GOOGL,327.13,03/26/2022 13:08:40
FB,471.92,12/30/2020 14:45:10
MSFT,3.40,09/04/2023 13:52:27
AAPL,26.20,02/26/2022 13:17:59
AMZN,107.05,09/24/2022 12:24:28
FB,479.32,12/12/2021 15:56:40
MSFT,432.61,10/21/2020 19:59:22
AMZN,232.42,02/14/2023 20:37:55
AAPL,26.70,05/26/2023 08:57:54
AMZN,818.91,11/26/2022 14:38:44
MSFT,513.79,10/28/2020 03:45:32
FB,497.37,04/01/2021 02:35:27
GOOGL,495.66,01/29/2023 16:48:58
AAPL,408.56,11/14/2021 17:23:16
AMZN,91.95,07/14/2021 01:50:31
MSFT,464.56,01/26/2022 12:37:57
GOOGL,568.76,06/03/2021 16:29:49
AAPL,626.55,04/13/2022 23:02:19
GOOGL,174.37,10/01/2021 23:00:41
MSFT,840.38,01/26/2022 18:28:38
MSFT,945.65,05/26/2021 10:31:10
FB,834.25,07/25/2022 02:36:38
GOOGL,230.30,10/07/2020 09:14:07
AAPL,160.82,04/19/2021 00:12:53
AAPL,700.05,05/08/2022 09:11:29
FB,581.35,06/22/2023 03:26:45
MSFT,725.85,06/09/2021 06:50:10
GOOGL,286.79,05/18/2023 03:06:52
GOOGL,915.42,05/06/2023 07:12:18
GOOGL,94.98,01/30/2023 21:23:39
AAPL,46.24,10/25/2022 07:44:31
MSFT,244.03,09/08/2021 07:25:26
FB,245.94,07/19/2023 00:23:19
GOOGL,379.13,04/21/2023 01:57:14
AMZN,418.99,05/24/2021 16:38:30
AAPL,490.23,12/03/2020 00:25:50
GOOGL,112.74,10/16/2021 02:05:10
FB,545.53,02/14/2023 23:45:46
FB,586.35,05/16/2021 03:21:39
GOOGL,628.67,06/27/2021 14:32:41
MSFT,257.51,08/06/2023 17:48:28
FB,290.50,06/02/2022 20:19:44
MSFT,977.16,07/13/2023 20:32:00
AAPL,467.69,05/12/2021 10:07:18
AMZN,210.24,08/10/2022 02:04:17
AAPL,180.76,11/29/2021 23:57:12
AAPL,564.64,02/27/2023 01:35:49
GOOGL,308.71,12/21/2022 10:25:29
MSFT,979.47,10/18/2021 05:35:11
AMZN,264.69,09/01/2023 05:25:24
AMZN,972.98,06/03/2023 07:47:43
AAPL,878.95,02/13/2021 10:40:33
AAPL,128.32,02/03/2023 02:21:32
GOOGL,640.14,12/25/2021 21:29:50
FB,652.22,06/16/2021 00:16:55
AMZN,446.67,07/05/2022 02:47:23
AAPL,330.75,01/29/2022 18:31:34
FB,735.09,01/13/2021 20:54:10
GOOGL,306.99,11/13/2022 01:42:41
MSFT,22.43,02/15/2021 17:13:25
FB,560.27,10/04/2022 19:24:47
GOOGL,32.92,05/22/2021 04:22:01
MSFT,208.52,03/13/2022 01:00:53
FB,720.82,06/19/2021 11:24:14
AMZN,956.84,12/08/2020 01:24:44
MSFT,240.74,01/08/2021 18:22:59
AAPL,67.30,06/18/2023 08:14:57
MSFT,997.33,08/16/2021 06:07:25
AAPL,381.40,02/20/2022 03:34:39
MSFT,913.40,01/18/2023 06:12:15
GOOGL,492.02,06/06/2022 23:53:15
AMZN,679.53,07/13/2023 01:41:05
MSFT,710.02,11/17/2020 12:27:31
AAPL,693.68,11/23/2020 14:47:34
GOOGL,798.61,11/20/2022 18:22:42
AMZN,633.71,08/19/2022 08:17:50
FB,296.09,05/01/2023 04:32:36
AAPL,990.15,09/01/2022 07:05:58
FB,61.15,02/17/2023 18:22:56
FB,457.10,01/12/2022 14:53:02
AMZN,864.57,08/09/2021 00:31:07
FB,428.23,03/11/2023 16:57:52
MSFT,204.78,09/19/2022 16:21:22
GOOGL,724.59,09/27/2020 02:09:47
MSFT,150.98,12/21/2021 12:07:13
AMZN,788.45,03/28/2023 21:46:28
GOOGL,786.43,09/30/2021 17:32:55
AMZN,62.71,10/30/2020 17:30:46
FB,456.28,08/15/2023 12:36:59
MSFT,313.75,03/08/2023 06:33:26
MSFT,208.19,03/04/2023 15:23:17
MSFT,349.79,01/10/2022 11:13:32
AAPL,321.40,04/11/2022 11:44:17
AAPL,624.77,04/18/2021 22:31:36
AMZN,546.62,01/08/2021 15:33:22
AAPL,658.25,02/01/2022 22:44:56
AMZN,72.41,02/09/2022 21:33:28
AMZN,544.66,04/03/2021 19:37:33
MSFT,611.13,03/25/2021 23:37:01
AAPL,652.55,09/12/2020 22:24:37
AMZN,988.17,03/22/2021 11:03:41
MSFT,885.86,06/11/2021 08:01:38
MSFT,559.77,06/11/2021 21:34:24
GOOGL,279.11,09/25/2021 11:03:48
GOOGL,203.52,04/25/2021 19:38:29
MSFT,963.79,07/31/2021 11:38:39
AMZN,971.87,03/14/2023 22:32:31
GOOGL,320.66,12/09/2022 14:53:37
FB,514.01,04/01/2022 15:58:36
AAPL,906.44,03/08/2022 20:51:40
MSFT,700.82,07/23/2021 00:43:25
FB,572.05,02/17/2023 01:34:58
AMZN,576.55,05/16/2022 21:14:25
AMZN,514.68,06/11/2021 09:36:08
AMZN,170.53,09/03/2022 13:46:14
MSFT,876.42,04/05/2022 01:53:00
GOOGL,591.97,06/07/2021 22:43:57
GOOGL,565.90,03/11/2022 12:43:23
AMZN,157.86,12/29/2022 04:13:37
GOOGL,238.50,10/18/2022 13:13:29
AAPL,662.41,03/26/2023 19:03:58
MSFT,432.42,04/11/2022 23:25:30
MSFT,184.57,03/12/2021 07:21:36
AAPL,62.25,06/18/2021 19:14:44
MSFT,973.73,07/07/2022 01:25:09
AMZN,190.96,08/05/2021 19:07:34
MSFT,11.79,01/31/2022 21:02:28
FB,151.64,07/23/2021 03:49:41
GOOGL,621.49,02/19/2021 22:00:31
AAPL,487.49,11/15/2022 00:10:27
GOOGL,253.96,05/21/2023 13:55:14
AMZN,922.11,07/30/2022 19:44:44
AAPL,190.72,09/14/2020 18:13:00
FB,790.12,06/25/2021 20:59:21
FB,103.26,08/20/2023 07:43:07
GOOGL,548.27,01/20/2023 01:16:02
AAPL,327.89,10/08/2020 05:05:18
AMZN,266.36,10/19/2022 18:56:11
FB,222.36,12/19/2020 21:14:05
AMZN,846.63,10/20/2021 05:52:51
FB,398.70,11/27/2021 04:59:34
GOOGL,488.85,05/14/2023 19:05:46
AAPL,671.47,05/06/2022 19:25:31
MSFT,819.77,11/24/2020 09:49:40
AMZN,398.18,02/15/2022 00:29:22
GOOGL,197.51,10/31/2021 08:49:32
GOOGL,461.06,06/16/2023 07:20:25
GOOGL,9.89,12/15/2021 11:13:07
MSFT,812.82,11/24/2022 10:30:51
MSFT,429.16,05/10/2022 00:13:40
GOOGL,609.35,02/25/2023 04:57:12
MSFT,829.50,05/22/2023 04:52:39
MSFT,407.03,02/01/2021 14:34:06
GOOGL,374.08,05/09/2022 20:32:28
MSFT,591.61,08/29/2021 21:35:11
MSFT,317.69,07/08/2021 14:08:24
AMZN,381.03,05/28/2022 09:44:14
AMZN,122.16,04/21/2023 12:12:15
AAPL,711.90,10/06/2021 06:09:32
AMZN,385.49,03/22/2021 21:11:32
AMZN,607.85,08/21/2021 18:02:07
GOOGL,391.79,01/03/2022 02:48:32
FB,623.70,05/07/2021 00:40:06
FB,363.22,08/20/2021 03:06:22
MSFT,618.05,01/30/2021 19:34:45
FB,467.31,06/30/2021 23:14:49
MSFT,299.69,02/28/2021 17:26:07
AAPL,761.36,05/03/2023 13:05:37
AMZN,304.39,02/28/2021 00:24:23
GOOGL,106.74,02/27/2023 05:16:36
AMZN,282.74,04/01/2023 03:25:41
FB,961.41,09/03/2022 03:15:39
AMZN,36.81,10/06/2020 15:41:28
AMZN,610.33,04/19/2022 09:35:18
GOOGL,571.92,02/15/2021 20:50:26
AMZN,31.60,05/19/2022 10:24:13
FB,953.46,07/07/2021 03:51:08
FB,664.57,10/30/2020 20:38:59
AAPL,457.68,02/05/2021 16:58:53
FB,846.84,04/21/2022 01:23:13
AMZN,559.96,09/11/2022 22:43:14
MSFT,883.61,04/04/2023 14:00:00
GOOGL,645.61,07/30/2022 01:04:34
GOOGL,335.41,11/12/2020 20:46:36
AMZN,477.28,03/13/2022 15:22:38
MSFT,83.06,04/13/2023 15:23:39
GOOGL,562.54,12/26/2020 23:17:18
AAPL,81.57,08/14/2021 17:07:01
AAPL,997.90,08/14/2023 00:27:14
AMZN,8.93,03/31/2021 21:45:03
FB,349.68,08/09/2023 13:06:19
FB,39.35,07/03/2022 02:22:00
AAPL,676.68,08/13/2023 00:19:37
AAPL,567.55,01/02/2022 13:03:36
MSFT,640.77,03/24/2021 01:56:28
FB,988.44,04/02/2023 13:50:20
FB,7.30,01/18/2023 04:58:35
AAPL,153.44,04/18/2023 14:16:04
AMZN,675.35,05/11/2023 21:20:57
AMZN,20.72,06/19/2022 06:01:35
AMZN,904.04,02/02/2023 13:16:32
GOOGL,381.50,03/20/2022 04:56:01
AAPL,642.11,03/04/2021 02:22:11
AAPL,936.34,03/14/2021 14:52:37
AAPL,549.81,04/14/2023 19:46:18
GOOGL,260.02,05/09/2021 04:15:31
MSFT,452.44,05/15/2023 17:35:44
AAPL,312.31,09/19/2021 01:00:21
AMZN,954.41,06/26/2022 14:33:37
AAPL,751.75,02/21/2023 01:46:55
AMZN,20.64,10/31/2022 10:22:16
GOOGL,824.22,08/02/2023 15:50:10
FB,841.02,01/05/2022 15:55:09
MSFT,938.41,03/24/2022 22:51:30
MSFT,394.09,11/02/2022 22:32:14
GOOGL,435.02,11/10/2021 13:29:01
AAPL,6.87,04/16/2021 15:17:20
MSFT,43.19,07/10/2023 16:48:24
GOOGL,286.95,02/01/2023 07:59:30
GOOGL,846.57,07/13/2021 06:02:34
GOOGL,523.38,01/23/2021 17:14:16
FB,769.05,01/02/2023 15:41:17
AMZN,307.05,12/31/2022 19:15:25
FB,733.29,08/30/2022 17:10:13
MSFT,403.34,07/21/2021 00:52:18
MSFT,541.81,01/12/2023 12:53:25
GOOGL,643.98,12/19/2022 20:34:58
GOOGL,728.02,06/03/2021 02:10:30
MSFT,156.14,06/15/2021 06:49:54
AAPL,988.83,11/15/2021 07:40:46
AAPL,213.34,04/03/2021 19:14:50
AMZN,921.44,04/05/2023 07:22:10
AAPL,649.82,07/24/2022 02:45:12
FB,626.58,04/20/2022 18:30:46
AMZN,445.50,06/02/2023 22:19:52
AAPL,286.95,01/08/2021 08:42:05
AAPL,937.38,03/22/2022 04:09:11
GOOGL,464.52,05/08/2023 21:12:03
AMZN,885.26,02/06/2023 04:05:35
FB,558.81,08/07/2021 03:46:11
MSFT,824.29,08/16/2021 03:44:57
AAPL,314.61,12/15/2020 11:34:46
AAPL,504.17,11/07/2021 01:29:53
AAPL,642.72,01/23/2021 20:33:00
FB,918.17,04/15/2023 08:26:13
FB,338.51,05/26/2023 03:21:48
AAPL,974.51,05/19/2023 10:38:07
AAPL,785.26,06/04/2023 05:25:08
AMZN,393.07,03/27/2021 07:49:03
FB,597.52,05/26/2023 04:40:54
MSFT,633.50,07/05/2022 12:00:20
GOOGL,767.72,12/23/2020 16:31:17
GOOGL,259.70,05/28/2023 04:04:15
AMZN,419.18,03/01/2022 12:08:24
GOOGL,661.07,10/09/2022 23:55:54
GOOGL,892.72,11/07/2020 06:15:15
GOOGL,449.64,04/18/2023 00:26:20
AAPL,168.57,05/15/2022 08:53:34
FB,411.24,10/06/2021 17:54:04
MSFT,143.21,07/17/2022 08:48:34
AAPL,460.88,01/13/2022 22:13:11
FB,48.98,02/11/2022 07:20:02
AAPL,674.52,11/29/2020 14:53:42
FB,14.18,05/08/2022 11:24:06
AMZN,958.32,11/13/2020 10:22:57
MSFT,503.93,10/21/2022 02:36:53
FB,513.67,01/23/2022 07:33:25
AMZN,726.36,10/04/2020 21:27:58
GOOGL,15.18,07/01/2022 07:21:27
FB,69.74,08/08/2023 08:04:13
MSFT,768.99,09/05/2022 15:12:44
GOOGL,188.54,09/30/2020 06:44:17
MSFT,575.67,02/21/2022 11:36:36
AMZN,755.67,11/04/2020 12:45:02
AMZN,487.98,12/13/2020 20:49:10
AMZN,953.76,09/11/2022 09:08:35
GOOGL,315.94,12/07/2021 20:38:20
FB,645.11,12/26/2022 19:48:14
AAPL,591.08,05/19/2023 15:33:12
AMZN,405.78,01/15/2022 06:18:05
GOOGL,285.00,01/10/2022 01:03:04
MSFT,805.19,03/08/2021 11:04:43
FB,978.14,10/10/2020 16:23:28
MSFT,599.31,08/12/2021 22:52:05
GOOGL,1.33,01/23/2023 18:39:39
FB,490.29,01/09/2021 19:10:07
AAPL,387.49,01/04/2021 07:06:05
AAPL,182.81,08/22/2021 21:04:08
MSFT,755.81,12/02/2020 00:27:21
AAPL,497.03,05/28/2022 03:21:02
GOOGL,432.68,04/15/2022 11:27:37
GOOGL,862.82,02/01/2022 15:27:37
AMZN,665.23,07/26/2023 07:08:44
FB,840.57,11/29/2022 18:31:13
AMZN,859.22,01/10/2022 13:08:41
MSFT,905.70,06/23/2022 08:01:47
AMZN,259.67,02/27/2021 19:13:52
AMZN,236.80,03/06/2022 19:20:06
FB,949.92,09/17/2020 20:52:27
AMZN,947.96,03/10/2021 10:38:30
AMZN,602.00,08/28/2021 17:56:35
FB,37.97,09/07/2023 17:54:06
AAPL,138.72,09/21/2022 07:36:07
AMZN,21.70,02/15/2022 23:52:30
MSFT,338.11,03/06/2021 05:25:29
MSFT,315.87,12/14/2021 19:10:16
AAPL,160.88,07/02/2023 13:15:06
AAPL,745.85,05/07/2021 00:17:35
AMZN,53.17,12/10/2021 11:15:29
FB,748.67,03/16/2021 01:57:56
FB,548.46,01/18/2022 13:21:57
GOOGL,387.99,02/04/2021 12:47:10
FB,711.21,02/16/2022 05:00:01
FB,970.11,08/08/2022 20:03:05
AMZN,263.58,10/20/2021 17:57:36
FB,185.25,07/25/2021 18:39:49
AMZN,477.10,12/13/2021 04:17:34
FB,974.33,07/06/2022 09:30:19
GOOGL,404.61,03/14/2022 02:01:39
AAPL,981.34,11/17/2020 07:26:32
AAPL,940.00,09/03/2023 08:53:16
FB,422.69,10/06/2021 06:58:00
GOOGL,105.91,02/23/2023 18:20:13
GOOGL,559.74,08/04/2022 06:44:59
MSFT,572.94,03/02/2021 14:34:37
MSFT,736.37,08/13/2021 15:11:32
AMZN,141.90,12/24/2020 14:37:05
AAPL,276.46,03/11/2023 15:53:04
GOOGL,49.22,01/11/2023 18:11:19
MSFT,189.12,12/06/2022 18:33:34
AMZN,229.75,03/23/2021 07:23:05
AAPL,229.87,07/06/2022 19:23:46
AAPL,743.03,06/19/2022 09:51:21
GOOGL,119.81,09/15/2020 11:55:43
MSFT,401.19,06/03/2023 03:54:07
MSFT,148.35,09/26/2022 07:58:12
FB,85.23,07/20/2023 12:53:14
GOOGL,591.02,02/15/2021 20:03:18
GOOGL,89.06,06/15/2021 14:53:02
AMZN,178.17,04/04/2022 20:34:33
AAPL,955.08,11/06/2022 13:56:39
FB,154.79,12/25/2020 13:00:47
AMZN,757.66,03/28/2021 18:34:03
AAPL,665.16,01/06/2021 05:18:09
GOOGL,967.08,09/20/2022 05:35:37
FB,974.52,01/03/2023 22:00:58
AAPL,118.20,09/25/2022 05:31:59
AAPL,44.96,08/19/2022 12:50:02
GOOGL,336.82,11/13/2022 02:23:38
FB,767.55,07/20/2023 20:26:05
AAPL,740.01,01/18/2021 06:18:18
AMZN,121.56,09/12/2022 22:36:00
GOOGL,340.74,04/23/2022 21:26:19
FB,166.41,09/22/2020 06:15:44
AMZN,267.20,07/03/2022 17:28:06
GOOGL,62.20,12/01/2022 00:28:53
AMZN,58.64,07/05/2022 21:27:54
MSFT,545.68,04/25/2021 23:58:24
GOOGL,591.97,12/02/2020 14:40:31
AMZN,0.12,10/09/2020 14:39:43
MSFT,447.89,06/22/2023 06:52:16
AAPL,853.06,08/03/2023 14:11:07
AMZN,769.11,11/27/2022 18:56:41
AMZN,551.77,12/06/2021 14:48:30
MSFT,267.95,04/13/2021 09:12:44
AMZN,896.27,10/31/2020 14:40:11
GOOGL,261.16,09/04/2021 14:01:40
MSFT,35.22,05/24/2021 12:01:39
AAPL,632.80,10/14/2020 06:10:58
MSFT,572.41,05/19/2021 21:22:54
GOOGL,239.61,03/31/2022 18:18:24
FB,83.10,04/05/2022 21:48:14
AMZN,954.57,05/20/2023 13:54:46
MSFT,401.22,05/05/2021 07:19:25
AAPL,932.72,09/09/2021 01:53:24
MSFT,711.42,08/18/2021 07:22:31
FB,148.10,10/24/2021 11:58:26
AAPL,970.41,06/13/2021 18:39:07
AAPL,368.16,07/13/2023 20:59:28
MSFT,244.64,09/30/2022 03:35:19
MSFT,293.21,11/02/2021 18:09:11
AAPL,140.35,10/17/2021 17:18:39
MSFT,849.92,03/05/2021 00:33:26
AAPL,156.16,12/28/2020 16:26:37
FB,901.32,12/15/2020 17:11:49
AMZN,369.85,04/15/2022 22:24:39
FB,689.99,12/21/2020 23:55:31
AMZN,9.50,08/06/2021 08:29:45
GOOGL,810.35,05/11/2021 04:15:16
AAPL,259.43,02/24/2021 10:57:49
GOOGL,797.98,07/06/2023 06:15:41
AMZN,868.87,05/11/2021 23:55:17
AAPL,405.99,06/21/2021 07:52:11
MSFT,530.41,11/11/2021 16:18:42
MSFT,712.15,04/23/2021 19:41:53
AMZN,359.45,03/08/2021 02:32:40
FB,770.99,12/15/2020 16:44:16
MSFT,782.89,03/15/2021 15:14:44
AAPL,599.50,02/25/2023 05:37:50
AMZN,789.53,12/13/2022 16:09:18
FB,541.79,06/09/2022 15:05:28
MSFT,861.46,03/04/2023 19:37:05
AAPL,253.56,01/29/2022 05:21:10
FB,705.31,11/20/2022 09:32:40
MSFT,338.32,06/01/2021 11:59:04
FB,722.79,10/16/2020 12:14:07
AAPL,829.33,12/13/2020 07:44:14
GOOGL,66.52,08/26/2022 21:23:34
AMZN,401.06,12/20/2022 02:33:20
AMZN,274.92,12/16/2021 01:22:21
MSFT,235.28,08/03/2021 19:44:33
AMZN,439.78,09/24/2020 13:22:46
MSFT,967.82,04/30/2023 08:25:59
AAPL,253.51,03/27/2022 14:17:14
MSFT,909.63,09/11/2021 02:28:54
MSFT,843.43,07/11/2022 12:04:30
GOOGL,546.98,05/18/2022 04:10:27
AAPL,816.38,04/21/2021 03:20:59
AAPL,368.03,03/24/2022 23:56:21
FB,916.46,09/06/2021 15:18:23
MSFT,496.83,12/21/2021 05:33:06
GOOGL,169.36,07/22/2022 06:53:43
GOOGL,888.49,12/08/2021 04:57:11
MSFT,60.61,04/02/2022 09:15:38
AAPL,834.83,03/01/2022 04:12:57
AMZN,750.84,07/27/2021 23:42:50
FB,958.61,12/21/2020 03:10:53
AMZN,317.93,12/18/2021 03:32:40
FB,709.57,10/24/2021 20:01:34
FB,95.46,11/16/2020 04:21:58
MSFT,878.96,03/19/2021 08:08:52
FB,890.25,01/05/2022 19:08:07
MSFT,666.53,07/11/2023 02:09:59
MSFT,424.61,06/10/2021 16:06:20
GOOGL,884.36,12/30/2022 15:59:37
MSFT,683.95,05/18/2022 17:34:17
MSFT,725.67,10/24/2021 15:30:38
GOOGL,270.71,09/28/2020 06:54:46
AMZN,830.90,09/12/2022 20:44:22
MSFT,918.20,02/01/2023 03:53:14
AAPL,537.43,10/11/2021 17:42:23
GOOGL,506.95,10/06/2020 19:34:43
MSFT,821.16,12/25/2021 05:16:56
GOOGL,297.01,04/14/2022 16:35:28
MSFT,581.72,08/25/2023 15:43:27
MSFT,421.49,02/24/2023 09:41:02
AMZN,561.56,10/10/2021 14:39:06
AAPL,70.11,09/01/2022 18:00:11
AAPL,908.96,12/28/2020 18:48:05
FB,403.43,06/07/2023 04:24:54
GOOGL,758.72,03/14/2023 23:32:21
FB,983.93,03/28/2022 09:09:46
FB,522.91,12/31/2022 19:20:04
AAPL,675.14,02/07/2021 10:12:36
GOOGL,807.81,03/26/2021 07:06:21
MSFT,755.16,02/08/2022 02:11:18
AAPL,951.16,11/28/2020 13:56:32
AMZN,496.28,11/21/2020 17:57:30
AMZN,771.06,01/10/2021 07:17:30
AMZN,610.77,08/22/2021 08:45:18
FB,1.72,07/14/2023 16:17:39
MSFT,894.39,07/10/2022 12:51:09
AMZN,183.29,09/12/2021 10:06:41
AAPL,304.84,01/07/2023 03:10:07
AMZN,555.53,09/26/2020 12:42:45
MSFT,827.97,01/09/2023 21:59:47
AMZN,519.05,11/04/2022 08:25:33
MSFT,438.09,08/31/2022 13:10:21
AMZN,187.92,08/19/2023 14:37:39
AAPL,548.15,01/08/2022 22:45:15
AMZN,425.38,03/19/2021 09:36:27
AMZN,130.55,03/26/2023 17:28:39
FB,11.41,03/09/2023 00:37:29
AAPL,441.03,01/08/2021 09:45:21
AMZN,187.97,09/28/2020 13:12:21
MSFT,55.50,09/02/2021 13:20:51
FB,818.27,12/06/2022 05:15:45
GOOGL,399.09,08/31/2023 18:53:35
FB,865.09,12/17/2020 19:23:06
FB,64.07,12/22/2022 16:07:10
GOOGL,675.84,07/13/2023 16:43:31
MSFT,450.97,05/07/2023 08:54:00
AAPL,315.53,01/28/2023 22:37:39
AMZN,866.29,03/09/2021 04:46:16
AAPL,770.57,12/12/2022 17:08:17
AMZN,233.62,02/08/2022 22:45:13
MSFT,217.18,06/10/2023 17:37:50
AMZN,327.51,07/16/2021 06:59:33
MSFT,403.23,07/02/2021 18:58:53
MSFT,12.40,03/14/2022 22:22:04
AMZN,545.71,12/18/2020 11:59:07
AAPL,553.05,11/13/2021 04:04:06
AAPL,928.13,01/11/2022 10:37:37
GOOGL,5.55,05/24/2023 03:07:22
AMZN,208.38,12/01/2020 13:45:01
GOOGL,896.69,06/29/2023 09:01:30
AAPL,214.96,12/08/2021 05:17:47
MSFT,122.52,01/04/2023 20:17:46
GOOGL,726.38,08/25/2021 14:37:06
AAPL,648.06,05/03/2023 14:19:56
AAPL,3.74,09/14/2022 19:06:59
MSFT,781.74,07/24/2023 01:26:47
AMZN,347.89,12/07/2021 17:18:05
MSFT,962.38,12/19/2022 19:20:08
FB,960.13,12/06/2022 04:07:20
GOOGL,4.36,07/28/2023 07:42:31
FB,160.66,06/03/2023 01:52:23
MSFT,900.22,12/31/2021 08:26:02
MSFT,403.35,03/21/2021 12:47:33
AAPL,733.25,11/25/2020 07:19:34
AAPL,756.11,12/06/2022 07:57:36
MSFT,259.90,04/25/2023 18:11:35
AMZN,100.36,04/25/2023 19:21:41
FB,548.70,12/26/2022 01:05:12
AMZN,798.12,07/19/2023 05:03:28
MSFT,274.42,06/17/2021 13:55:57
GOOGL,968.44,06/01/2023 04:06:37
AAPL,4.76,09/30/2021 00:27:06
GOOGL,138.26,05/30/2023 08:37:54
GOOGL,411.84,04/06/2021 16:47:53
GOOGL,463.79,07/26/2023 03:27:53
FB,102.75,04/25/2023 22:11:08
AMZN,640.16,09/24/2020 05:29:42
FB,263.58,05/06/2022 00:37:50
MSFT,527.39,10/07/2021 01:05:59
AAPL,648.61,08/25/2021 21:49:58
GOOGL,928.29,12/10/2022 01:58:07
AMZN,201.63,08/26/2022 23:31:58
MSFT,746.15,09/27/2021 09:01:20
AMZN,637.71,10/05/2022 00:47:06
AMZN,109.98,04/16/2023 12:58:29
MSFT,196.39,11/19/2022 19:38:52
MSFT,661.78,07/29/2022 09:05:44
MSFT,607.71,03/04/2021 03:22:35
FB,907.82,05/17/2023 11:08:54
AMZN,339.57,08/31/2022 09:45:30
GOOGL,764.25,01/06/2022 06:53:49
AAPL,136.76,08/16/2021 17:21:29
MSFT,853.82,07/23/2023 19:19:34
AMZN,788.29,07/08/2023 16:42:25
AMZN,648.12,10/07/2022 12:37:05
AMZN,21.93,02/16/2023 21:33:21
AAPL,725.31,11/15/2022 02:48:31
AAPL,268.11,03/13/2022 09:59:44
AMZN,965.66,03/30/2022 15:05:05
AAPL,286.96,03/09/2021 06:47:47
GOOGL,605.19,03/23/2022 06:31:04
AAPL,104.19,02/03/2022 03:37:35
AMZN,842.76,02/20/2021 23:25:32
AAPL,584.25,03/15/2022 16:15:11
FB,297.65,07/16/2021 14:55:58
AMZN,729.35,12/07/2022 09:16:19
AAPL,130.63,05/29/2021 16:21:24
MSFT,276.69,12/04/2020 23:00:26
AMZN,252.79,08/01/2021 06:01:49
GOOGL,900.46,07/15/2022 14:47:37
GOOGL,93.37,10/09/2021 01:46:08
AAPL,370.39,10/14/2020 02:04:52
FB,505.41,01/27/2023 04:26:45
MSFT,205.11,01/21/2021 18:05:00
FB,33.15,08/27/2022 07:46:03
GOOGL,620.47,09/06/2021 09:29:50
MSFT,656.36,11/15/2021 09:47:13
FB,263.44,03/23/2022 10:19:50
AMZN,158.89,06/26/2021 04:51:32
AAPL,503.04,05/01/2023 04:13:25
GOOGL,471.52,11/20/2022 18:41:49
GOOGL,21.41,03/28/2022 04:29:54
AAPL,825.12,11/28/2020 15:53:42
AAPL,639.26,09/27/2021 10:45:10
FB,240.93,01/08/2022 14:00:22
AMZN,879.30,04/04/2023 09:19:33
MSFT,275.06,05/25/2023 11:54:42
GOOGL,805.80,06/25/2022 00:27:29
AAPL,766.12,04/07/2022 12:05:19
FB,250.81,12/22/2022 23:00:54
AAPL,951.09,11/02/2021 21:59:10
AMZN,76.63,07/31/2023 10:16:12
FB,647.35,04/16/2022 15:45:33
GOOGL,39.26,03/28/2023 06:58:20
AAPL,666.66,10/05/2022 07:02:05
AAPL,100.84,03/16/2021 23:51:20
GOOGL,16.39,04/18/2021 12:45:48
MSFT,736.48,09/23/2022 06:18:54
FB,653.13,12/13/2021 12:19:08
AMZN,741.12,01/15/2021 02:46:57
FB,110.74,01/10/2022 03:44:15
MSFT,313.85,02/27/2022 17:27:24
AMZN,90.39,02/03/2023 15:00:22
AAPL,897.17,02/12/2023 23:40:27
MSFT,917.90,07/07/2022 11:03:37
GOOGL,670.69,03/15/2023 08:26:00
AAPL,203.59,06/20/2022 07:45:35
AMZN,995.61,08/01/2023 03:07:37
AAPL,551.70,06/01/2022 20:16:11
FB,875.31,01/14/2023 01:27:33
AMZN,100.06,01/23/2023 18:29:42
AMZN,598.36,05/14/2023 22:41:25
AMZN,631.14,04/20/2023 05:26:57
AMZN,747.84,09/14/2020 09:42:45
FB,758.95,02/28/2023 04:41:37
FB,75.59,04/04/2021 08:04:06
AAPL,625.68,01/23/2023 10:16:43
AMZN,329.43,11/18/2022 07:53:19
AMZN,553.86,03/03/2022 02:47:37
MSFT,893.99,07/08/2021 05:35:23
AMZN,502.72,12/29/2021 08:54:08
AMZN,71.19,03/04/2021 00:11:46
MSFT,731.38,08/14/2023 08:00:23
AAPL,972.93,04/08/2021 16:48:57
GOOGL,667.52,02/20/2022 03:01:01
MSFT,685.88,01/10/2021 06:35:35
MSFT,587.74,02/23/2021 21:40:44
MSFT,677.08,01/30/2021 07:08:35
AAPL,121.67,08/03/2022 14:54:28
MSFT,711.73,04/25/2023 10:35:44
