SecurityId,Quantity,MKV,ToBeDropped,FundId,AsOfDate
AAPL,811.85,235.76,61b71472-6ee1-ba47-1b65-10a6eaf93770,F005,06/06/2023 09:07:05
FB,969.36,375.39,fb9cfeca-122f-e577-4482-ee75909ab5c9,F002,02/03/2022 08:15:38
AAPL,587.23,841.84,8f661860-2de2-ace6-cd8b-a4778ad9c67f,F001,02/02/2023 13:55:36
MSFT,156.49,87.05,7ddb171e-ff84-c50b-a3f9-b8ad038f4a60,F005,05/13/2021 16:19:43
AAPL,153.53,890.39,0fe9cdc5-9d5f-91b8-1c63-2dc7f74fa6c5,F005,11/02/2022 00:41:37
MSFT,775.96,701.83,6f7b4e38-6eb5-c5ca-2fed-78a8f4753a02,F003,09/06/2021 15:47:41
GOOGL,69.76,455.65,35ded031-10d8-0940-c2f5-78274dc00f13,F003,02/26/2021 01:26:08
AAPL,53.52,159.04,dba60ae2-4a92-7f03-c4d5-4183e73206a2,F001,06/01/2023 09:09:50
FB,782.58,167.53,7dfa1bb8-9138-53f3-4b15-c41d1beb5e0f,F001,02/20/2023 07:21:53
AMZN,21.73,110.83,f153b043-f4ee-8dfe-aede-d071054d5bc6,F004,10/22/2022 10:16:33
AMZN,256.11,634.89,00230936-0400-6faa-e63a-33a48f9a12ed,F003,01/02/2022 02:40:13
AAPL,740.21,789.11,f1374cf6-6311-e791-2d39-783b00c88614,F001,08/23/2021 04:54:09
AAPL,726.39,884.49,6283ad9d-e0b8-b7a5-cfd8-832bc1c4e7e1,F001,09/30/2021 07:54:26
FB,931.09,247.24,52591e8c-4955-c195-bed3-0e0f05db602c,F004,08/05/2023 10:12:42
AMZN,354.61,369.78,861370ba-a826-9fb1-490c-506721c5245d,F004,11/29/2022 17:23:07
AMZN,185.79,727.38,562642be-03a7-1470-2d34-07c24094901c,F002,07/06/2023 17:00:16
GOOGL,161.17,851.86,8af6248b-3f74-355d-85c4-b0cf9517ecf3,F002,12/15/2021 14:28:33
FB,162.20,465.41,416ee468-7c2b-039b-981a-de7ef4b7da4b,F005,02/22/2022 11:39:13
FB,564.56,975.35,37e7626e-3fa8-f4a2-fcae-d2fae88d828e,F001,11/09/2020 22:38:52
AAPL,325.47,571.37,6c11df15-c80b-b0ab-d2c0-64621716afcd,F005,01/10/2021 13:09:50
MSFT,53.21,157.29,aff6bc74-4a91-823a-4dd8-fdeb61a62d56,F005,05/01/2023 19:43:17
FB,909.04,796.06,41b53058-c34c-d5da-bf93-72cd8b8fc56b,F004,08/08/2022 01:10:18
FB,354.71,780.58,05de8353-a411-f3f8-5f03-892182f8fd13,F001,03/30/2023 08:31:11
GOOGL,889.76,72.42,00bbf633-24c6-0fe3-8aa1-a4a2d40bb17d,F005,10/09/2022 10:30:44
AMZN,868.29,418.70,442834db-5846-cd14-549c-088393da0dc7,F004,03/09/2022 23:37:58
GOOGL,267.61,387.56,4650ed8d-eb64-a86f-661b-9e2f4d0e549f,F005,05/01/2021 07:29:12
AAPL,267.60,224.75,813fceec-5172-324c-5bdd-4b0266964880,F003,05/20/2021 12:24:35
MSFT,652.82,731.63,f982c9d7-656e-f3a7-2f24-ed63fe0164b7,F001,04/17/2022 16:32:33
FB,372.49,330.87,5fec0566-825b-2438-0951-f11790e1f05c,F005,10/06/2022 11:05:42
GOOGL,570.22,780.80,872cb71c-3c3e-c86d-48be-439e1eadc88a,F004,12/21/2022 16:36:59
GOOGL,817.05,242.03,a8d465aa-43b2-8e38-7d5b-1ffccc3ff3ff,F001,10/05/2021 18:57:03
MSFT,217.46,454.70,006ef6b7-9779-6646-18e7-e24ed754c791,F005,10/06/2022 09:26:05
FB,749.89,577.55,c63419e1-769a-1c6f-2a31-2b71318040a2,F003,01/24/2022 08:16:52
GOOGL,514.55,658.62,ffcd8692-e8c7-d5a9-78a4-550396f12b28,F002,12/21/2022 09:52:19
MSFT,85.58,488.89,3ef9739f-ddf3-d6a5-0f9f-16b356e23fe3,F003,10/20/2021 15:10:41
AMZN,295.73,148.52,dcc6c159-5465-063d-2952-d5f189547a4a,F003,11/17/2022 07:09:59
AAPL,358.76,280.60,9d9ca675-9322-db10-d540-c677463cfa97,F001,02/24/2021 08:05:59
FB,103.46,112.44,2cf4957d-8293-059c-8ef8-5ae8d0266b22,F004,02/08/2022 12:16:13
FB,17.04,639.41,61b5abca-3bc3-3d0d-ee7d-07e2dba99c9a,F002,10/24/2021 18:30:49
FB,32.95,496.71,268283b1-77f5-5b47-e0d8-ad71b624d6dd,F005,08/12/2023 15:06:31
AMZN,802.85,838.82,bb99ed95-a779-ae70-6ea0-ab03ecb28bb2,F004,01/25/2022 11:15:29
GOOGL,293.47,563.33,c060542e-c75c-af8e-c4dd-f153014c9300,F005,10/09/2022 22:24:47
AAPL,325.05,107.26,29b6cb6b-6dcf-df0a-6717-5ed3baf20b3c,F002,09/09/2022 16:22:17
FB,511.16,286.75,f5133f2b-3fa6-66fb-224b-21994549072f,F001,12/30/2021 08:18:48
FB,399.37,289.01,9a0f97f9-8b0d-994c-da25-242e62642a02,F001,05/31/2022 01:57:04
MSFT,518.63,311.80,161821a8-8c39-6ee0-d2a6-e9e0b2663814,F001,01/06/2021 17:31:43
MSFT,905.67,529.89,be4d5cb5-96df-29ad-402d-1c0c8f2ec589,F002,01/12/2021 14:12:41
FB,947.46,194.45,395acf2b-81ca-abbd-7aac-fe502e7df969,F005,03/22/2022 00:37:15
FB,954.81,738.48,44dd67bc-a990-5c02-b0e2-ead42dad580a,F004,06/16/2023 21:46:29
FB,417.71,994.54,a8f93bdc-39e2-9417-fdb1-f94d0feb92fc,F003,05/25/2023 21:12:04
AAPL,471.66,316.55,4a29abd4-1711-c417-6e63-50fd1d0b59a8,F003,04/25/2021 16:57:13
MSFT,515.47,84.24,b778e4fa-5183-4cc9-d21e-05af569c9469,F005,07/01/2023 21:29:12
AAPL,548.61,705.75,679267ca-37cf-4a09-e829-e6dea0ddf0f7,F004,10/15/2022 05:54:47
AAPL,177.44,447.72,ea6922d8-65c4-d5db-5457-4a4538788c31,F001,02/23/2023 04:52:05
MSFT,225.47,873.05,e27a8804-0ff3-025a-56e1-46ae735a5062,F005,09/21/2020 05:52:35
AAPL,71.39,895.05,f41cb6dd-d0f4-a1c4-7bfc-845fec2c8e76,F005,03/21/2021 04:15:34
AAPL,796.84,112.72,26b8aa56-7752-4765-7aa2-65fa3ddb1995,F005,07/12/2022 13:17:20
MSFT,862.00,568.87,27f019e2-fee7-e023-52b4-59cc9bf0e26b,F001,04/28/2021 07:56:10
GOOGL,724.33,61.08,03c08a6c-bf1c-dfae-541a-3e6a21caa398,F004,12/09/2022 14:15:54
MSFT,53.94,135.66,202cca8f-b438-ccaf-63b5-9b26000469a8,F002,01/27/2021 21:29:38
MSFT,608.95,732.33,d4b88974-ff0f-8c59-d950-fdcebfc4ee3c,F001,11/24/2020 16:55:30
FB,477.16,911.69,fd24e468-a338-1f75-647d-9c07b862f616,F004,08/16/2021 20:01:34
AAPL,357.41,467.31,f9cf14df-a266-3c42-8055-20b6313bdfe3,F003,02/15/2022 00:22:41
AAPL,414.59,768.72,0c77b85d-ee6b-05af-6bb1-4d219c52aa02,F001,02/21/2022 16:06:53
GOOGL,861.20,35.74,910d67ee-ce64-d69b-c9bb-c3cdb23e4209,F001,04/24/2022 21:23:50
GOOGL,149.70,357.56,85c6d0b7-328d-79f0-d8af-656c5c8f8b1e,F002,12/22/2021 01:13:40
MSFT,551.68,269.43,827f2675-365c-0123-151c-b9fa6d013bb8,F005,09/02/2022 04:32:39
MSFT,722.70,946.87,d3c9beec-41b9-0083-1296-3768e572524e,F003,12/30/2020 07:55:27
AAPL,905.57,796.24,1ccc4271-08d4-f020-0aef-3168e9bc1ada,F002,08/19/2022 18:59:39
AAPL,477.34,192.09,e52185d1-6849-10f6-1881-34ac68565747,F003,02/19/2022 13:42:42
AAPL,100.78,136.27,52882099-513a-354d-7b27-56c6bb021baa,F001,05/10/2023 13:10:51
AMZN,247.96,938.51,3655527b-7ded-7154-fa66-7040cbca15db,F003,04/21/2021 10:46:23
MSFT,75.70,441.23,b96c7da3-df79-695d-8f91-60fbdbfede01,F001,02/16/2023 03:34:52
AAPL,843.03,173.35,32571e3a-8d9c-c344-45ec-576355fe99dc,F003,05/25/2022 22:44:59
GOOGL,132.17,845.19,267e8de0-bc69-a51a-422b-442ddf64d304,F005,12/20/2022 13:13:24
FB,762.68,863.02,2c19b326-a16f-a1c5-1d15-670712ec907f,F005,03/04/2021 20:17:33
MSFT,664.80,311.93,d718ccb0-2fca-24ea-d5cb-e3cab5283e91,F005,01/18/2021 05:35:31
MSFT,785.78,329.96,7394a3dc-e83e-ea03-0966-6128a6d0e544,F001,12/19/2022 06:00:55
AMZN,518.38,293.78,e294cd11-1770-12f2-2af8-f5e5b7cfdf95,F005,06/15/2023 08:07:58
GOOGL,63.23,718.50,8597ef57-210d-7f6b-577d-ab761bfbb09d,F003,08/30/2023 15:42:02
AAPL,752.15,302.81,43064e8b-eeaa-bf6f-c655-7d8de048ab00,F001,03/19/2021 11:26:21
AAPL,290.59,970.60,aa3850df-7eb2-58ec-5c88-994c01649d45,F003,02/24/2023 22:06:39
FB,53.58,455.81,206cccc0-bcdd-9f29-37af-d95ce2f19265,F001,01/23/2023 16:31:23
MSFT,766.04,257.78,9cdc6ebf-ec0a-bf08-e6a4-113bd9d03602,F004,10/23/2021 05:25:27
AMZN,814.69,447.90,30fa3a70-6073-8240-357f-7cfda4ab4b2a,F004,08/01/2022 21:32:24
FB,84.19,95.13,81965f92-a95d-3b28-13c9-630254643d98,F002,10/26/2022 00:19:44
GOOGL,888.43,295.72,2345b09e-3a5b-b0ac-69b4-06b623189b0f,F003,07/06/2023 07:18:09
AMZN,166.51,908.86,e1a5721f-c4ff-d914-194c-8eac1d72b601,F003,11/08/2022 11:01:33
MSFT,322.06,755.05,57735890-2965-2c7c-d5df-27766dd8dde6,F004,11/10/2021 13:01:45
AAPL,356.04,789.12,fa767dcc-6666-3d08-db51-43721f0c0caf,F001,08/08/2023 01:42:30
GOOGL,175.30,245.74,cfecd3c0-5bc1-0ee3-126a-7ef98e7a6f6b,F004,01/13/2022 13:15:05
MSFT,189.26,487.95,69b765a0-11fe-15f8-0777-067b05c06c3d,F005,02/21/2021 21:52:24
GOOGL,886.95,411.04,4d5cce27-3f0f-91e1-de36-2f182ecb9ed3,F002,12/11/2022 00:42:54
FB,437.84,523.79,c894a746-0d64-1d97-dbd7-6a8ce8a0b709,F001,07/02/2021 06:57:22
FB,322.03,974.66,92d2e2e0-616d-c1b5-5992-f409e85713e1,F002,08/13/2022 17:51:41
GOOGL,779.12,854.83,01524686-eba2-c1bd-ebb3-fa26d5d9789e,F005,01/29/2021 05:01:58
GOOGL,70.63,269.17,4ed0510f-cae9-510d-5a06-60c6137e73c2,F001,03/06/2023 03:11:17
MSFT,3.28,10.85,e190e287-369c-8920-7259-763c69c63c35,F004,02/14/2023 21:01:34
GOOGL,880.74,889.91,84f7014d-143a-630c-aab2-77346cd9a87a,F004,08/14/2022 19:10:28
GOOGL,28.86,116.52,b6da85d2-6aca-d346-7a55-7e2d50733c32,F005,11/07/2021 10:39:06
AAPL,995.12,336.16,8b6ef43e-e865-416f-8f3e-fc111f8a3707,F001,10/23/2022 09:53:26
FB,712.37,782.93,6070f973-5611-480f-a884-bf37dc7d7914,F005,05/13/2023 18:30:28
FB,516.42,287.25,365aad7b-cbf8-4ea9-8379-807ab23a025c,F003,03/29/2023 03:38:59
AMZN,251.42,992.64,e4d31277-9111-4c79-13dc-90e1251c1cbf,F002,10/03/2020 22:36:21
MSFT,753.89,13.73,8b84163f-9060-e33f-2ea9-a93f4e9b1b3f,F001,05/04/2021 08:13:30
AAPL,558.12,438.95,cf691de9-ff60-8a7b-7381-bf1425ed1a01,F003,02/26/2021 18:22:32
AAPL,85.07,807.75,5b32d132-29fb-e759-e200-af327d41950c,F005,07/12/2021 03:55:49
AAPL,721.86,707.22,6257759b-4b6f-71c7-66f1-9e988c8ced27,F003,06/20/2023 02:54:38
GOOGL,749.71,965.78,18d36a5c-66a3-f2db-f8e2-ee6dacb828c2,F003,03/13/2022 19:08:06
AAPL,828.05,608.37,1f43157a-f416-ad0d-476c-431386eb8322,F003,04/17/2023 21:42:15
MSFT,997.56,555.19,5e8eb8b7-1e0f-6ae7-a26e-805c7e005158,F003,02/20/2022 07:28:53
AMZN,730.83,807.34,44bb065d-cadc-efc9-9827-adf8f4d77b72,F001,03/23/2021 12:11:44
AMZN,162.62,783.57,0f6c644a-80cc-7df9-6968-bcd06fec14f1,F002,11/07/2021 22:45:24
GOOGL,262.56,90.88,7f67ff6f-b38a-e0a6-53fa-a2a255e80ab2,F003,04/23/2021 03:04:42
AAPL,277.86,447.76,28983f2b-15dd-796e-c985-9ff3385f0692,F003,06/02/2023 20:25:27
AAPL,997.35,918.88,b87420cb-2f0c-123b-e194-e369ed2a5a55,F003,07/30/2022 00:59:16
AAPL,957.63,7.26,c9c56946-b6ab-5176-bb76-5f8725d27cec,F002,08/25/2023 22:18:26
FB,975.21,564.48,b8f0089a-4d9a-33da-c125-a9ae21f798d3,F001,05/29/2021 22:02:33
GOOGL,816.18,168.03,d0d9dca3-bbce-03c8-40d1-ae50838655f2,F001,05/10/2022 12:14:40
GOOGL,256.42,900.40,595ecc2a-38fc-b758-ba09-a933063bae37,F003,02/06/2022 10:39:48
AAPL,359.71,935.63,2cbb37cf-a188-961f-2677-3a3147c74387,F003,05/16/2022 10:58:40
AMZN,352.96,705.80,e51ba6d8-8f70-af86-51bb-4d5c3ed4c262,F001,10/03/2022 10:15:35
AAPL,355.47,503.67,8231c4a8-f06d-4416-b16b-10f8c9de6c4d,F004,03/27/2023 23:46:37
AAPL,572.84,8.11,4c2d6681-6d44-f18b-698e-7c2b46405498,F005,08/27/2022 01:32:40
MSFT,394.80,757.36,5d07d86e-dae7-5ede-313c-cbfff41778b6,F003,09/28/2021 18:48:28
GOOGL,684.90,130.29,d3bcf773-3612-ccb5-229f-92c46d10ab72,F004,11/30/2021 18:54:23
GOOGL,889.78,395.97,40de6419-6876-26d7-4c16-2fb6432a4dd9,F002,08/09/2022 00:08:53
AAPL,796.18,40.74,e7f88b47-19bb-ab92-4977-89e3bc69c722,F002,02/23/2023 18:30:52
AAPL,755.36,109.76,59e9062c-8d81-a3ca-c719-9e07fa9b7cd0,F001,09/25/2020 13:27:54
AMZN,679.40,391.58,617eeea1-58f5-0cc5-13be-fd03e33f3307,F001,12/25/2020 02:50:50
FB,353.01,671.25,6ef9d620-3b4a-8b3e-c1e9-e9a470e61f8a,F004,03/25/2022 13:53:28
GOOGL,854.62,579.36,e320ee85-d34f-d0a4-7b03-9130df801874,F002,07/29/2022 04:52:07
FB,344.05,279.46,621c2fa2-97eb-3500-6d1b-d632dbcfb75d,F001,03/26/2023 18:47:04
MSFT,821.33,951.24,0c1c2745-b5b2-5686-dfc7-1b07ae1f9632,F004,06/05/2021 13:18:24
FB,746.45,753.07,dfe5890e-a403-247f-9c37-117ee5033cbd,F005,08/20/2022 10:21:41
FB,878.59,664.18,86d750ec-b70a-48e3-22d5-f0c479cf2fba,F003,03/20/2022 13:27:50
AMZN,125.13,646.05,6f5c6e54-3786-7720-5262-47ec155b54d2,F004,09/20/2022 05:44:00
AAPL,425.65,672.26,2fedb817-cb74-b91f-f83e-161c2d13f97b,F001,12/12/2020 20:41:49
GOOGL,209.47,659.73,28044d20-864b-6b12-34d7-4e375c2e0ece,F003,07/01/2023 21:25:15
MSFT,786.85,78.93,b698ab6f-2688-e521-56b8-0077d6ef6532,F002,10/19/2022 11:02:32
AAPL,31.80,232.36,839fa107-fd2b-641f-a6f4-1d91d03ebdbe,F004,06/28/2022 20:12:54
GOOGL,407.58,851.04,0d46b372-b197-9c26-b5e6-11c1cb0f9e21,F002,09/14/2021 10:02:10
AAPL,846.43,447.06,9d42fed7-6255-9ff4-d0a2-44d608c73f28,F003,07/30/2023 23:04:01
MSFT,582.22,908.28,1df3b44e-9f0f-19b0-1057-f6b67bf160d9,F004,12/08/2020 16:19:00
AAPL,912.44,983.59,a0fcd23e-1fd4-5934-6443-7eee73066870,F004,01/04/2022 05:10:53
MSFT,44.13,706.90,fa853b4a-4814-5c09-2e1f-8f1b81f46eec,F004,12/12/2020 23:32:11
FB,155.46,454.56,883f8d22-b7b2-7476-541a-2dcb641c4842,F004,12/06/2022 09:05:55
AMZN,885.42,549.01,21d627b5-eec9-df83-bf0c-2f2b2e0909a1,F003,03/30/2021 23:01:17
GOOGL,433.23,197.14,4b0b975b-9ac3-afd4-9f41-e4c437b0f6fd,F003,11/08/2022 18:42:23
GOOGL,37.39,779.50,a0dbbf39-3ee9-a085-f194-83a099e420d7,F002,05/11/2023 01:44:09
AAPL,32.62,77.59,cf189b69-b4a8-40bf-2baa-143a927e9193,F001,12/21/2020 07:17:21
AAPL,252.60,310.29,2ac9ca50-45fa-2675-38f6-c110799716a2,F004,06/15/2021 05:43:19
FB,220.31,897.92,4f960890-33c0-493d-66f0-1395d0e69de8,F003,02/22/2022 06:38:53
FB,648.03,463.20,d02acd2d-6fb6-5cec-4e4d-67e29d3a9c9e,F005,11/30/2022 03:56:22
AAPL,101.29,187.48,8280da33-502e-9f87-220e-ea19ba85f006,F002,11/28/2021 20:03:19
MSFT,578.77,499.63,5e6b0a79-1038-4593-47f7-65e2ec5f57b1,F003,10/22/2021 15:33:51
AAPL,754.77,255.49,5ceb79cb-2cc1-58fb-2aa5-180db6d31260,F001,02/06/2023 04:18:19
AMZN,64.74,19.40,7bc871e2-81d4-a2c2-a9c4-847779b01887,F003,02/12/2022 12:11:19
MSFT,556.45,390.45,798777fe-29f0-62c9-200d-42d3159499fa,F003,01/02/2022 04:40:11
GOOGL,497.92,18.97,6532df7a-1690-0bb2-3073-144f5df2e126,F002,11/04/2020 03:30:43
AMZN,763.05,838.59,a501903a-d52e-c185-b9fb-17f26ab13785,F005,04/13/2021 03:13:57
FB,984.06,214.43,94120cd2-e6a2-ae4c-08e7-ab32fbae5079,F002,07/07/2021 02:57:06
FB,433.16,563.21,3b476a14-677f-10ea-818b-cfb07fe0b3c2,F005,10/09/2022 05:33:55
AMZN,860.82,258.89,07f29c36-3968-a5bd-87a3-a0c11f5ba2f5,F003,08/24/2023 06:36:38
AAPL,939.79,210.48,d07e6ebc-8560-8ee8-5169-f1c2c882b978,F004,03/17/2023 12:51:33
MSFT,444.23,825.55,45a5f197-3166-329a-8d05-d51a42a02c77,F001,02/16/2023 17:42:00
AAPL,120.73,575.16,ee85dfb7-f87b-2362-5887-f6ee3aaa97b4,F005,01/04/2022 04:18:06
GOOGL,872.51,306.03,bd59c0f7-d17d-5bb2-9c91-0063c0a35691,F002,03/28/2023 00:31:52
MSFT,677.61,556.72,4e38ca2e-4864-d311-0e14-5a5c8cbb19ec,F002,02/17/2021 23:49:10
MSFT,176.95,756.77,91e80e9d-d906-00eb-22e0-2ef8407bc1aa,F002,06/16/2021 11:56:02
AMZN,305.17,521.86,3730707b-de3d-eea0-a8d1-5e16614e19b9,F001,02/28/2023 23:04:34
GOOGL,512.78,947.97,c4a2021f-a601-e419-38f6-e71493d0866a,F005,09/05/2022 05:34:41
AAPL,913.33,830.73,73c8746e-a4b2-0b3e-007c-6c56a2a321c7,F001,09/27/2021 17:30:30
FB,539.71,949.00,39eac1b7-f582-2159-570d-0c011dd3d3ce,F003,11/26/2022 11:04:51
FB,499.51,627.29,545840c8-e990-6057-f567-0f83467bd17d,F003,12/16/2020 17:51:53
AMZN,306.68,518.79,6b68e9e2-ed52-2485-a945-6dba4fd77420,F004,01/27/2023 02:50:19
GOOGL,229.60,456.09,745db0a2-2ac6-68a7-2084-9631b3c02094,F005,11/29/2020 12:39:19
FB,96.13,780.31,865b5781-cd5e-9c1d-9e2f-2f3ceb79b327,F005,01/28/2021 23:02:04
AMZN,717.31,180.32,e0c50135-bba3-66b6-208f-9c704bd75ff0,F001,11/22/2021 06:52:36
MSFT,700.82,875.60,8d1cf680-99bf-7647-4384-85277c73e58b,F002,03/22/2023 20:41:11
MSFT,610.08,214.11,83c5a5bf-9202-7bc1-14b3-341cd29aac03,F001,03/31/2023 14:47:53
AAPL,144.24,197.95,c98e6431-5db7-2103-93b6-488e14924973,F002,11/29/2021 12:53:37
GOOGL,862.29,525.37,0fe14d6d-8c74-b24c-66ca-6da9d3cd0fc7,F005,05/29/2022 06:04:45
AAPL,871.84,767.76,57953993-4680-ffe7-bfd8-95014f933a7b,F004,10/03/2021 04:34:29
FB,334.43,176.80,d4529297-b050-f0b1-77c0-11d63acbc784,F003,05/03/2021 03:13:13
MSFT,434.87,831.19,3694ad12-11ac-b15b-9c59-1625e1ac85ee,F001,04/05/2021 14:53:29
GOOGL,874.55,372.89,c5dd37a0-3298-e8d7-5862-48c41243f46f,F003,01/22/2023 05:50:33
FB,215.14,731.29,28ed59b6-3d51-2f14-e989-4cb35095d00b,F003,07/01/2023 03:45:45
GOOGL,697.83,59.25,c34e0c43-0f12-c841-36ab-53bbabad9b6e,F002,07/19/2023 14:45:22
FB,59.17,33.78,a864ef62-ea10-701e-0c37-866f76ca8cd3,F003,03/28/2022 22:37:52
AAPL,721.77,599.72,2eb027a9-e591-6960-790c-2fc6328ab8f5,F004,09/17/2021 05:53:43
AAPL,944.74,842.83,b96f3f56-2435-dc5c-bce8-b7fa27953b2b,F002,11/13/2020 10:36:16
MSFT,514.19,574.65,ea994000-7609-0b0f-ce22-c04077d5513b,F001,09/02/2021 17:05:14
MSFT,903.18,517.91,32571961-d8c9-74c2-4e54-92a60dd29268,F004,04/15/2022 14:05:45
FB,156.21,909.67,66fb1695-f3ae-e5a4-d88f-bc2a55584b78,F002,04/27/2022 12:35:31
MSFT,774.49,389.43,8f8b5a44-ae14-df36-9d84-13d1437a4c7c,F004,11/26/2022 20:48:00
AMZN,166.45,761.90,a281e0a9-d079-3870-ddc6-af63f9e7f2b7,F005,02/08/2022 18:08:48
MSFT,638.42,365.75,1df8d30f-c4e1-ac5c-35f9-b71a5f3e0eca,F003,07/03/2021 07:55:57
FB,890.87,464.84,a48f7ff5-758d-8f20-1d15-ba11f66c9eaa,F004,01/07/2023 09:39:41
GOOGL,563.94,337.25,f954baa9-031e-6500-7dbc-50ab749494d9,F005,07/12/2023 03:27:44
AMZN,386.52,964.56,2a18ed7a-c244-3294-6da2-db8925491652,F001,01/21/2023 11:57:16
FB,37.83,854.63,d0bad4fd-f38d-049e-3420-1e80882626f5,F005,04/05/2023 18:55:33
AMZN,225.56,399.64,c73c21e6-d743-8c3d-ab5c-603153a853c8,F004,06/28/2021 19:58:46
AMZN,892.14,884.52,7c77e699-5be8-3874-425f-4a216dc9e6be,F005,07/08/2023 20:01:06
AMZN,907.13,317.90,43db0eaa-c25c-0f14-cf37-3bad3a40cc08,F005,05/24/2022 04:10:20
GOOGL,604.01,892.28,ea242c98-6988-714a-9463-37dd1b99dd1e,F003,06/19/2023 02:52:04
AMZN,841.35,106.28,5fdb4686-4b6b-fe39-4cdb-ed600dad2900,F001,08/13/2023 08:05:51
AMZN,565.63,927.65,f5fc9ce2-7c7d-02bf-34ca-c54ccb6a0ba6,F003,12/26/2021 10:46:30
GOOGL,483.44,347.99,f32e3a62-b823-d332-d967-688307e05079,F002,08/01/2021 16:31:14
GOOGL,974.67,954.68,40b75709-4b84-177e-99b9-f776aaa082e9,F003,11/05/2021 01:12:20
AAPL,629.21,985.43,e8e1a2f8-f3af-db45-c129-82688ac90b8e,F004,01/24/2021 06:47:43
MSFT,316.25,511.10,36b3ed75-ce1c-f0b6-451f-e552e46ec1e4,F001,10/15/2020 22:09:23
AAPL,439.20,109.76,6c0d0663-0e6e-36dd-7bc2-c78361ece693,F005,11/02/2021 11:50:14
MSFT,926.86,382.23,5bf4841b-f1df-15a7-61cf-619e06a7566d,F003,05/26/2023 23:33:56
GOOGL,642.69,163.50,7d96012f-0ebb-aac6-daca-8e935b8a4df7,F002,02/18/2021 20:19:52
AAPL,283.96,870.41,e7d8329a-02bc-d227-6ed0-bbd44fe064c9,F005,01/27/2021 04:28:34
GOOGL,781.50,377.94,89982b18-def8-1365-b018-c7e640fdf0a9,F005,07/11/2021 06:54:53
FB,434.65,805.43,50c89834-2435-940d-c761-0ddc7bf32111,F004,07/15/2021 23:33:27
FB,380.81,95.31,cab9470e-2ec7-830d-a975-d03d665eb019,F003,12/26/2021 19:02:47
GOOGL,53.93,964.20,07e75c63-ab47-997e-9a7d-a791847ee707,F005,12/10/2020 08:59:50
AAPL,494.41,510.22,3b342ea2-da02-37d4-9738-470897b4026f,F002,08/16/2023 22:16:02
MSFT,54.66,209.57,e476b5f3-0955-64cc-8b5c-8cf33db0d892,F005,06/29/2021 18:08:56
MSFT,49.52,469.48,6d593cf7-4cc3-a31d-8f9a-da580dfc87d5,F005,07/22/2022 00:20:29
AAPL,61.99,366.02,a270110f-66d1-0a6c-123f-ff3fe1c1ebf2,F005,09/01/2023 22:34:15
GOOGL,915.59,839.44,84df56b1-48fe-9693-85d4-b61f6472c595,F004,01/22/2022 15:23:58
AAPL,217.86,953.94,6ace4ac3-45ef-c1cb-7cea-2d972f0ddb2f,F001,04/17/2021 05:22:20
AMZN,176.81,486.57,b6f8cc64-072a-fa1e-4298-58365e9500b7,F005,12/23/2021 22:35:21
FB,145.63,777.70,b3599e9d-cfa2-379f-89a4-fbbe209164aa,F002,05/31/2021 04:56:46
FB,221.14,699.10,d26082b6-ffa8-ed2a-f1b4-435ef7eb6630,F002,09/25/2020 16:51:04
AAPL,857.06,81.57,b96604b3-c01a-f5f8-98e6-665b7f0d5772,F004,08/04/2022 09:29:09
AAPL,165.23,233.34,14a29574-fc48-8aa7-dd79-ab5538e99e50,F001,04/28/2021 17:23:41
MSFT,287.00,790.20,4d4f21a3-9c82-9701-2f71-2b39f8ff6e23,F005,03/05/2021 04:08:48
MSFT,430.34,679.38,952daa1b-65dc-60fc-52c4-af6a6e2f9e85,F005,09/01/2021 10:44:44
AAPL,847.46,298.08,51363b24-8b89-a864-4e5d-442f62a4a32a,F002,09/05/2021 18:09:12
AMZN,436.90,292.63,12b20952-6a74-d8c0-2ba8-60f9bf0053ba,F003,09/06/2021 14:20:18
AMZN,896.07,804.80,30dd2da1-5476-bb85-4bbd-c93d022de425,F002,01/19/2023 14:34:00
GOOGL,122.95,553.62,e3d25b41-4ef8-977a-6a6c-74d8a449975a,F001,03/19/2021 05:27:56
AMZN,178.63,44.32,91cfc259-babc-1fd2-8d5f-245ec94702e3,F003,10/05/2022 22:45:54
MSFT,662.92,221.41,12601b36-531b-9e64-4fc6-7c0b87417db0,F002,10/13/2022 21:40:10
AMZN,622.72,773.05,c8b10a32-0d5b-dd05-06fc-b8eeb71aab4f,F002,08/01/2022 14:00:39
AAPL,63.88,891.88,e41c4ab9-4866-8e3e-c5f4-42d9428d57d3,F004,11/27/2021 09:19:24
AAPL,27.16,631.27,f72f4663-d0a4-8665-f84d-5f2ab242173a,F004,04/13/2022 15:51:59
AMZN,870.60,386.05,45d0b15f-5311-e5bc-8f44-2c32678c6310,F003,09/03/2022 04:06:30
AAPL,274.35,453.93,2d758e10-8e46-f58f-363c-47796790ff32,F005,11/17/2021 19:26:24
GOOGL,951.27,934.47,0133ec84-20da-a098-3ed3-390fc3d9fb83,F004,11/03/2020 17:41:55
AAPL,479.77,368.41,419bb023-73d2-0517-8dda-7a61eb07ecdf,F005,07/02/2022 17:03:37
AAPL,807.13,767.34,dc2bdf10-720f-f726-a408-f33a27929ff6,F001,06/08/2021 07:39:45
MSFT,855.50,395.95,1c08baff-8324-f101-98b2-dd333fd6931e,F005,01/04/2021 22:10:39
